Name,w1_euc,w1_vec,w1_index,w2_euc,w2_vec,w2_index,w3_euc,w3_vec,w3_index,s4_euc,s4_vec,s4_index,b5_euc,b5_vec,b5_index,callibrate_euc,callibrate_vec,callibrate_index,callibrate_pearsonr,callibrate_pearsonr_recal
ajit,"[[2.901301009927143, 3.755702886232762], [1.173476273715727, 1.1397673251052163], [2.5031856870799998, 3.4354612448255866]]",2.051961260469951,5,"[[1.8420612021023153, 3.913980917938276], [0.711806189352554, 0.7960805375923865], [1.5729124696238277, 3.7499557745099255]]",2.93899063873139,3,"[[0.8419970529653223, 2.7455024349691715], [0.4935981808731234, 0.784813137040449], [0.5717035610760087, 2.5380845076677354]]",1.6973600425109028,5,"[[3.0155981976855237, 4.583786029281639], [1.356230691884963, 1.4456817862040658], [2.392972985397591, 4.058886800969436]]",2.7293633763451064,14,"[[2.0952522653802617, 4.663978780352117], [1.0901819852147778, 1.3232807739293975], [1.5508265220989306, 4.25872536594133]]",2.7705819898320576,12,"[[4.820655567823013, 5.954445179107213], [1.7747105293805034, 1.8385180551302678], [4.0456143019011215, 5.4106596794505055]]",3.4092659532082057,17,"[-0.5039052021172092, 2.2393671974243857e-138]","[-0.3147370451349668, 1.733974880251892e-50]"
akash,"[[2.120227400518244, 0.8740354126890609], [1.85450408856135, 0.5482451009686893], [0.7980510336195811, 0.5549608109588097]]",0.5101574591538907,3,"[[1.2506446259927109, 1.6052519943639734], [0.8627244432440447, 1.3035942060665313], [0.7198803894546704, 0.6694110929789718]]",1.2343222615238851,0,"[[0.8111315740891054, 0.981226793683275], [0.577472572631618, 0.8002183269794887], [0.46312239861252064, 0.44291748827760635]]",0.7862774274747358,5,"[[2.871546524154783, 1.980345196020608], [2.116434948055999, 1.2665109943774067], [1.491852755629144, 1.2430781594383944]]",1.2008143944140597,9,"[[3.3880925113781504, 2.5397720088153224], [2.6332223969791304, 1.693986020944215], [1.5964048689156078, 1.485435047919046]]",1.9580216179428065,14,"[[1.7376540054499305, 1.6837683923726672], [1.4023635168830002, 1.3452352608054647], [0.8591393647685494, 0.878577089559585]]",0.9929574025999116,16,"[0.49922537280354873, 1.0493773854559237e-135]","[0.503222217241827, 3.350503841943887e-138]"
alejandro,"[[1.386560673128253, 0.9483214875630871], [0.6763363833726234, 0.5343239023137306], [0.9989461247947963, 0.6410342565332015]]",0.5516861385156205,2,"[[1.2126434631568372, 1.2999714799659694], [0.6197245825261245, 0.8229784622938789], [0.8867639830722888, 0.8275807273818733]]",1.0098026198606491,0,"[[0.5680975318495203, 0.864139191635175], [0.3028314711848507, 0.4631745811118355], [0.4129232817336465, 0.641881826255947]]",0.6770772833713401,6,"[[1.8505486602874075, 1.59027934511162], [1.1570296295089217, 0.9654295454043871], [1.2195287700718795, 1.0677266956164426]]",0.9861120529377052,8,"[[1.3912114930553086, 1.3298754085928084], [0.6930772812173553, 0.6898325521241209], [1.0586849388982513, 0.9907184894642699]]",1.043709319276619,11,"[[1.8147249127081173, 1.8012712496635055], [0.7134758803157576, 0.7957145641538476], [1.5301929418107119, 1.4932279224155742]]",1.0787811906052225,16,"[0.4360260682820365, 2.146930410354967e-100]","[0.3506462019162616, 3.5763480693307014e-63]"
aman,"[[1.1999513677560139, 1.0017227278613], [0.43364971839896577, 0.30703574007066725], [1.0317009503919428, 0.9152115421296138]]",0.5879943987777503,3,"[[0.5895769215305846, 0.6630254654686375], [0.32083390345892165, 0.42691178105405375], [0.42819988477069365, 0.4274399174074449]]",0.5396336906453691,5,"[[0.473794843505818, 0.7144795149118213], [0.26596484330258047, 0.31280654379427597], [0.3354147246269191, 0.5838937172222217]]",0.5865595880728577,5,"[[1.977545401470033, 1.6133547930007037], [0.955952923315021, 0.8231882401489355], [1.521177059414845, 1.2085942191184185]]",0.9415411779352404,5,"[[1.3703674478338832, 1.3808894775375684], [0.7925730510390283, 0.7886417821321431], [0.9514900664315199, 0.9771045709818378]]",1.222935958923539,11,"[[2.4525199620137226, 1.4045049093409883], [1.109516337149871, 0.7060129744025974], [1.9279893722624721, 0.9763957554029687]]",0.8078467030660403,0,"[0.3545525975741227, 5.387764036810709e-65]","[0.16153852035892785, 4.255367393459184e-14]"
annalise,"[[2.9341727154782085, 2.4539856254810846], [1.8419826205895737, 0.43266451138765094], [1.8261301332790754, 2.367346600642399]]",1.4067725653623964,0,"[[2.7269548846140372, 2.2104698258892053], [2.008370539417989, 0.6779932651736663], [1.4937154020786996, 1.9766677804016257]]",1.745517502969664,4,"[[1.941969881604659, 4.659629142130315], [1.390239400336692, 1.097744362422904], [1.0769563324618616, 4.321235740855373]]",2.7306743676051397,5,"[[6.068700839270876, 2.2276195564756383], [2.7698813332659826, 1.455688779365854], [4.822413328146214, 1.4202297713360308]]",1.3696454761183094,10,"[[4.45958143222084, 2.3604577309278096], [2.1694149562327953, 1.451095601747384], [3.4595814046741267, 1.5584073545053139]]",1.9043749166377104,14,"[[5.77316373595232, 1.6552669861152483], [2.291871322044408, 0.47943942896853214], [4.8438966865541, 1.5235213946386963]]",0.9617591389234496,15,"[-0.26243304534935463, 4.061346743750469e-35]","[-0.3301950715420355, 9.88312870180639e-56]"
bianca,"[[2.424276044880865, 1.0582995778491322], [0.34540567882435586, 0.8011158084142229], [2.3555001644789653, 0.5926678043840687]]",0.5982023557467049,1,"[[1.592970499022076, 1.824045702474347], [0.4941987899891447, 0.9879034448344313], [1.4195554935553047, 1.4753211262946384]]",1.3924551819418065,0,"[[0.8839210250301418, 1.1194606605910724], [0.36355800546417916, 0.713025226162556], [0.7355182724870495, 0.7415726862409282]]",0.7901779583001252,5,"[[3.056877747599465, 1.7881807130486067], [0.789002448011711, 1.181605862855089], [2.7949537793373573, 1.1334943114839657]]",1.0613953135635386,8,"[[2.2020042029419096, 1.6839528052522237], [0.996783701600078, 1.0339813270969758], [1.7511829326009958, 1.101919395740725]]",1.618539867732784,13,"[[3.054757621566435, 1.3875544718659565], [0.487510760750402, 0.6348057113257027], [2.956787514888496, 1.1703609297377213]]",0.7764061062994042,0,"[0.2565738097340392, 7.125283493897241e-34]","[-0.6601279245294123, 5.490765609014805e-271]"
brenna,"[[0.9432345126382216, 0.7880970040584517], [0.40646018362534425, 0.39024890694944186], [0.779209752935034, 0.5958842562089943]]",0.4332020834738003,2,"[[1.3630275115054635, 1.2354001704355322], [0.6301361352527776, 0.8713480845098557], [1.050508671786927, 0.6629354830228337]]",0.9271040254585148,1,"[[0.7139758039203282, 0.8962754538609332], [0.39032525498368, 0.4525918692054284], [0.5118649037596977, 0.6736787861731418]]",0.6700841274497217,5,"[[2.1999284555324587, 2.1667542919236156], [1.225958105427934, 1.1036987962904854], [1.5612888747720088, 1.6295551523098728]]",1.1653275765968756,8,"[[2.2404507815984944, 2.4041170491464574], [1.155073029749262, 1.1001690562820094], [1.6917225519329566, 1.909389180950749]]",1.642374187644327,12,"[[1.4921455900500173, 1.2568818544500633], [0.7846363026818588, 0.7112130864879801], [1.0089399171553726, 0.827151817195912]]",0.6861790368912357,0,"[-0.01703822567259135, 0.4286731347394519]","[-0.11984473045452329, 2.3128981856657183e-08]"
chinmay,"[[1.065294437434541, 1.1445563112474726], [0.5265383024330041, 0.4596056387301318], [0.8480345795346623, 0.9580229217408027]]",0.6656472982172895,3,"[[0.9247326743673776, 0.9668680837587054], [0.48128802883497557, 0.4315712064270922], [0.6826606902982376, 0.7661884083427263]]",0.7631218620612403,5,"[[0.6507595092240641, 0.7998059111803669], [0.4069554250015958, 0.441418695262754], [0.4201559450160449, 0.5759431931318009]]",0.8715886140419417,5,"[[1.8848325744872216, 1.7827886256701375], [1.1129900407191076, 0.998371639619007], [1.2980294642649615, 1.2730186256031168]]",1.0705542735715865,6,"[[1.5885319285204735, 1.6208975159844277], [1.0078909743121223, 1.0203194387748318], [1.0100761056019165, 1.044261168773302]]",1.4525347553236296,12,"[[4.329898470551465, 4.2475159399102465], [2.891215164968029, 2.920505887028288], [2.5712118624755274, 2.420254294376229]]",2.445761147650725,0,"[-0.052849039245188564, 0.014007712544418497]","[-0.08889754995821222, 3.498195619855658e-05]"
chris,"[[4.739951346331482, 5.702547516412699], [3.491216567954518, 3.5972861725301075], [2.4722910411847416, 3.7422184042063815]]",3.090306956801466,8,"[[5.562525772313482, 2.5136380690376563], [5.117006643637202, 1.2242473087763457], [1.8453087063608704, 1.9302353670338495]]",1.97607149832,10,"[[2.060671646124714, 4.813565462578896], [1.362034247224684, 3.408225833946806], [1.2318999067041951, 2.8991462602750753]]",2.4981279438182167,6,"[[6.961898330714469, 6.534256234142086], [5.25063660211806, 3.6340537695131547], [3.4946398351613173, 4.601036326743281]]",3.780161927602468,19,"[[4.687248451361618, 5.205296089033709], [3.669825045038614, 4.291255759117768], [2.3900705894153784, 2.283458697202869]]",3.134226868612079,13,"[[7.23354806334991, 5.227562197246518], [5.739123605964865, 1.9434854690387857], [3.851820695972131, 4.6670728454581205]]",2.4723287952845387,0,"[-0.2578668398901043, 3.770507418534614e-34]","[-0.7227071343873024, 0.0]"
deept,"[[15.024236445367645, 2.6337696893626257], [13.287191990585814, 1.3178838777362376], [4.803108862545457, 1.8833355106201846]]",1.4977874672276792,0,"[[15.927391358375456, 2.3547261072184233], [14.997349658843282, 0.8101201086904427], [4.125925692615494, 2.002444355777167]]",1.837733846178794,4,"[[18.73363422920032, 13.681177985836374], [17.440976486735863, 12.58832425457685], [5.442783704990827, 3.921364282719425]]",8.432744435008404,6,"[[30.71765981194351, 6.385544431450495], [29.47975922178786, 2.8349703380886906], [7.235134327946748, 5.1894037733050045]]",4.142269689946244,8,"[[18.462817372918835, 2.9453974056495578], [17.95396718106224, 1.4148923519833951], [3.4111324171525927, 2.2466434757572307]]",2.032769302817174,15,"[[24.96502257818174, 3.455720311733], [22.597802522411268, 1.5434859157148366], [9.429047701207727, 2.732109371745664]]",2.105130979783428,0,"[0.39555612289125464, 7.965774197581268e-100]","[0.8663257855191768, 0.0]"
gab,"[[1.904583397472379, 1.8191408412734462], [0.6970813570747764, 0.6780954197181582], [1.6509960049444652, 1.55653182873115]]",1.031306072897442,2,"[[2.6256703628780844, 1.4605148986428074], [0.8995616113114516, 0.6259986718130892], [2.191520706851299, 1.076042922133697]]",1.1744126201033065,3,"[[0.6879726181582796, 2.5820068732090595], [0.30180318013119745, 0.36925528302362015], [0.5533726546580113, 2.522601899260107]]",1.5032498356461022,6,"[[1.963030576918927, 1.7255724487023387], [1.0181810930136874, 0.7239752202186762], [1.5103038781995315, 1.45615177480366]]",0.9890502073004032,3,"[[2.08953249202727, 1.5112364837260852], [0.8311607253649532, 0.7730577294247303], [1.753830768555347, 1.1364080475801412]]",1.4433148841728145,12,"[[2.336608346937992, 0.8395804113520123], [0.7477564269115872, 0.36604274189882374], [2.1711947170670944, 0.688039655089454]]",0.475978094425831,0,"[0.01064030910340392, 0.6208100895291874]","[0.6786082617675905, 4.757536188685131e-292]"
harsha,"[[2.10141224233182, 5.997412874749037], [0.71047838028153, 0.8878239481989395], [1.7978441175751692, 5.831454112763659]]",3.44249376403472,0,"[[1.24784066586235, 7.638619837244161], [0.9195111135306869, 1.0727915573615288], [0.6339511944549874, 7.410449804957972]]",6.032618137073428,11,"[[0.8151800081891468, 7.639657431125553], [0.49100985276448567, 0.9449375764504331], [0.5468906857381635, 7.551897325096872]]",4.403953248691795,6,"[[2.223109549635604, 5.978180416714892], [1.0450473672944751, 1.2132319043730433], [1.801765995792186, 5.733990754736787]]",3.4275551110053533,3,"[[2.5652630460571793, 7.294687366645639], [1.2584129182229513, 1.3455477689132578], [1.9645744539542387, 7.08950596273998]]",4.27886583385867,13,"[[1.185050675756543, 6.579896414585942], [0.5323262299604891, 1.0817172912458946], [0.9869099996823728, 6.412354102490742]]",3.8143005539107286,0,"[0.026409970913664878, 0.21984964633978596]","[-0.40268794553521625, 5.260560631401797e-85]"
ishleen,"[[7.829512398295741, 8.620940667941108], [4.502734595230946, 3.7195525571411667], [5.91237731602879, 7.125804706347748]]",6.079130934485832,21,"[[3.5801237209926864, 9.169528067452314], [2.839590239956814, 2.1959700007292935], [1.9282435189780973, 8.735661011603574]]",7.200963902926777,8,"[[2.0732584164764085, 9.889581638022499], [1.5594146021729753, 4.407216708865555], [1.0485038773892634, 8.585008636805734]]",5.8818710028772125,20,"[[3.684903414516277, 7.89742481191666], [2.3029042427882556, 2.4247612142507022], [2.4037418418820526, 7.3198204336232475]]",4.539330576526216,22,"[[5.656796519578842, 6.168041923418497], [4.894934722031389, 2.6176769680571175], [2.128936214510518, 4.746127401916423]]",4.226015802067659,14,"[[4.325274113395283, 10.712136567122155], [2.2098559807663842, 3.551375813520864], [3.4769822270048594, 9.746748679689189]]",6.160912618214289,21,"[-0.19976287070107196, 1.0823054173198945e-20]","[-0.04599583897841206, 0.033406891612971265]"
